GEOG_ID,AIRO_AI_ID,ED_Ward,ED_WARD_ID,County_UD,Country,Average,1 Room (Households),2 Rooms (Households),3 Rooms (Households),4 Rooms (Households),5 Rooms (Households),6 Rooms (Households),7 Rooms (Households),8 or more Rooms (Households),Total (Households),% 1 Room (Households),% 2 Rooms (Households),% 3 Rooms (Households),% 4 Rooms (Households),% 5 Rooms (Households),% 6 Rooms (Households),% 7 Rooms (Households),% 8 or more Rooms (Households),% Total (Households)
127123006,13555,128 Rathkeale Urban,128 Rathkeale Urban,Limerick County,RoI,4.1,2,7,9,15,22,3,6,2,71,2.8,9.9,12.7,21.1,31,4.2,8.5,2.8,100
127124001,13114,020 Rathmore,020 Rathmore,Limerick County,RoI,5.8,0,0,8,4,18,18,21,22,97,0,0,8.2,4.1,18.6,18.6,21.6,22.7,100
127125001,13499,104 Rathronan,104 Rathronan,Limerick County,RoI,5.2,1,0,7,16,33,27,10,10,109,0.9,0,6.4,14.7,30.3,24.8,9.2,9.2,100
127125002,13500,104 Rathronan,104 Rathronan,Limerick County,RoI,4.7,1,7,10,11,31,15,7,9,97,1,7.2,10.3,11.3,32,15.5,7.2,9.3,100
127125003,13501,104 Rathronan,104 Rathronan,Limerick County,RoI,5.1,0,9,10,13,33,23,18,14,125,0,7.2,8,10.4,26.4,18.4,14.4,11.2,100
127126001,13556,129 Riddlestown,129 Riddlestown,Limerick County,RoI,6.1,0,3,4,12,22,21,28,29,120,0,2.5,3.3,10,18.3,17.5,23.3,24.2,100
127126002,13557,129 Riddlestown,129 Riddlestown,Limerick County,RoI,5.5,0,4,3,7,27,16,12,13,84,0,4.8,3.6,8.3,32.1,19,14.3,15.5,100
127127001,13406,077 Riversdale,077 Riversdale,Limerick County,RoI,5.3,1,2,8,10,16,13,15,12,81,1.2,2.5,9.9,12.3,19.8,16,18.5,14.8,100
127128001,13187,046 Rockhill,046 Rockhill,Limerick County,RoI,6,0,1,5,13,22,27,23,26,119,0,0.8,4.2,10.9,18.5,22.7,19.3,21.8,100
127129001,13502,105 Rooskagh,105 Rooskagh,Limerick County,RoI,5.7,0,1,8,11,23,27,18,16,106,0,0.9,7.5,10.4,21.7,25.5,17,15.1,100
127130001,13388,068 Roxborough,068 Roxborough,Limerick County,RoI,6.4,0,3,1,2,13,8,15,30,74,0,4.1,1.4,2.7,17.6,10.8,20.3,40.5,100
127130002,13389,068 Roxborough,068 Roxborough,Limerick County,RoI,6.7,3,1,1,3,10,12,21,51,104,2.9,1,1,2.9,9.6,11.5,20.2,49,100
127130003,13390,068 Roxborough,068 Roxborough,Limerick County,RoI,6.2,0,2,5,9,18,11,15,46,110,0,1.8,4.5,8.2,16.4,10,13.6,41.8,100
127130004,13391,068 Roxborough,068 Roxborough,Limerick County,RoI,6.7,0,0,1,2,4,7,12,39,70,0,0,1.4,2.9,5.7,10,17.1,55.7,100
127130005,13392,068 Roxborough,068 Roxborough,Limerick County,RoI,6.5,0,0,3,4,8,12,23,27,79,0,0,3.8,5.1,10.1,15.2,29.1,34.2,100
127130006,13393,068 Roxborough,068 Roxborough,Limerick County,RoI,7.3,0,0,0,1,2,9,9,69,93,0,0,0,1.1,2.2,9.7,9.7,74.2,100
127131001,13558,130 Shanagolden,130 Shanagolden,Limerick County,RoI,6.1,0,2,4,7,9,16,18,31,91,0,2.2,4.4,7.7,9.9,17.6,19.8,34.1,100
127131002,13559,130 Shanagolden,130 Shanagolden,Limerick County,RoI,5.3,1,3,6,8,30,22,16,10,100,1,3,6,8,30,22,16,10,100
127131003,13560,130 Shanagolden,130 Shanagolden,Limerick County,RoI,5.5,0,1,4,5,32,20,11,8,83,0,1.2,4.8,6,38.6,24.1,13.3,9.6,100
127131004,13561,130 Shanagolden,130 Shanagolden,Limerick County,RoI,4.9,2,4,7,11,25,13,9,9,85,2.4,4.7,8.2,12.9,29.4,15.3,10.6,10.6,100
127132001,13562,131 Shanid,131 Shanid,Limerick County,RoI,5.7,0,1,2,8,18,30,18,15,97,0,1,2.1,8.2,18.6,30.9,18.6,15.5,100
127132002,13563,131 Shanid,131 Shanid,Limerick County,RoI,5.8,0,1,5,9,17,28,15,18,95,0,1.1,5.3,9.5,17.9,29.5,15.8,18.9,100
127133001,13580,136 Templebredon,136 Templebredon,Limerick County,RoI,5.8,0,1,5,11,14,24,16,22,97,0,1,5.2,11.3,14.4,24.7,16.5,22.7,100
127133002,13581,136 Templebredon,136 Templebredon,Limerick County,RoI,6.1,0,2,3,9,19,15,26,17,91,0,2.2,3.3,9.9,20.9,16.5,28.6,18.7,100
127134001,13503,106 Templeglentan,106 Templeglentan,Limerick County,RoI,5.1,0,4,11,17,18,25,18,12,111,0,3.6,9.9,15.3,16.2,22.5,16.2,10.8,100
127134002,13504,106 Templeglentan,106 Templeglentan,Limerick County,RoI,5.3,0,3,12,9,19,22,20,17,109,0,2.8,11,8.3,17.4,20.2,18.3,15.6,100
127134003,13505,106 Templeglentan,106 Templeglentan,Limerick County,RoI,5.3,0,3,13,11,22,23,13,18,108,0,2.8,12,10.2,20.4,21.3,12,16.7,100
127135001,13188,047 Tobernea,047 Tobernea,Limerick County,RoI,5.9,0,0,4,9,16,23,23,20,99,0,0,4,9.1,16.2,23.2,23.2,20.2,100
127135002,13189,047 Tobernea,047 Tobernea,Limerick County,RoI,6.2,1,1,4,8,19,36,21,30,121,0.8,0.8,3.3,6.6,15.7,29.8,17.4,24.8,100
127136001,13190,048 Uregare,048 Uregare,Limerick County,RoI,5.9,0,1,3,7,21,33,23,21,114,0,0.9,2.6,6.1,18.4,28.9,20.2,18.4,100
127136002,13191,048 Uregare,048 Uregare,Limerick County,RoI,6,0,1,3,2,25,27,26,16,103,0,1,2.9,1.9,24.3,26.2,25.2,15.5,100
128001001,12810,001 Abbey A,001 Abbey A,Limerick City,RoI,5.7,0,0,5,3,16,55,23,9,118,0,0,4.2,2.5,13.6,46.6,19.5,7.6,100
128001002,12811,001 Abbey A,001 Abbey A,Limerick City,RoI,6.6,0,1,4,4,17,16,16,49,108,0,0.9,3.7,3.7,15.7,14.8,14.8,45.4,100
128001003,12812,001 Abbey A,001 Abbey A,Limerick City,RoI,6.3,0,0,4,4,12,26,42,16,105,0,0,3.8,3.8,11.4,24.8,40,15.2,100
128001004,12813,001 Abbey A,001 Abbey A,Limerick City,RoI,6.3,0,0,5,3,6,49,17,24,105,0,0,4.8,2.9,5.7,46.7,16.2,22.9,100
128001005,12814,001 Abbey A,001 Abbey A,Limerick City,RoI,6.2,0,1,2,1,13,31,38,24,116,0,0.9,1.7,0.9,11.2,26.7,32.8,20.7,100
128001006,12815,001 Abbey A,001 Abbey A,Limerick City,RoI,5.7,1,4,1,5,14,15,19,15,78,1.3,5.1,1.3,6.4,17.9,19.2,24.4,19.2,100
128001007,12816,001 Abbey A,001 Abbey A,Limerick City,RoI,5.6,0,3,9,7,10,31,13,22,101,0,3,8.9,6.9,9.9,30.7,12.9,21.8,100
128001008,12817,001 Abbey A,001 Abbey A,Limerick City,RoI,5.9,0,1,3,8,26,23,48,13,127,0,0.8,2.4,6.3,20.5,18.1,37.8,10.2,100
128001009,12818,001 Abbey A,001 Abbey A,Limerick City,RoI,5.2,0,1,10,7,60,30,12,6,130,0,0.8,7.7,5.4,46.2,23.1,9.2,4.6,100
128001010,12819,001 Abbey A,001 Abbey A,Limerick City,RoI,6.3,0,0,0,2,9,41,14,12,78,0,0,0,2.6,11.5,52.6,17.9,15.4,100
128001011,12820,001 Abbey A,001 Abbey A,Limerick City,RoI,3.9,1,5,22,8,23,12,1,0,78,1.3,6.4,28.2,10.3,29.5,15.4,1.3,0,100
128001012,12821,001 Abbey A,001 Abbey A,Limerick City,RoI,2.9,0,19,54,9,0,0,0,1,84,0,22.6,64.3,10.7,0,0,0,1.2,100
128001013,12822,001 Abbey A,001 Abbey A,Limerick City,RoI,6.4,0,0,2,2,15,49,27,22,117,0,0,1.7,1.7,12.8,41.9,23.1,18.8,100
128001014,12823,001 Abbey A,001 Abbey A,Limerick City,RoI,6.7,0,0,4,2,3,16,18,35,80,0,0,5,2.5,3.8,20,22.5,43.8,100
128001015,12824,001 Abbey A,001 Abbey A,Limerick City,RoI,6,0,1,3,1,13,36,13,12,80,0,1.3,3.8,1.3,16.3,45,16.3,15,100
128001016,12825,001 Abbey A,001 Abbey A,Limerick City,RoI,6.3,0,0,0,4,18,13,18,18,72,0,0,0,5.6,25,18.1,25,25,100
128001017,12826,001 Abbey A,001 Abbey A,Limerick City,RoI,6.8,0,0,1,6,1,16,45,37,109,0,0,0.9,5.5,0.9,14.7,41.3,33.9,100
128002001,12827,002 Abbey B,002 Abbey B,Limerick City,RoI,4,1,10,23,5,17,11,2,4,76,1.3,13.2,30.3,6.6,22.4,14.5,2.6,5.3,100
128002002,12828,002 Abbey B,002 Abbey B,Limerick City,RoI,4.2,1,15,9,36,30,8,1,7,110,0.9,13.6,8.2,32.7,27.3,7.3,0.9,6.4,100
128002003,12829,002 Abbey B,002 Abbey B,Limerick City,RoI,4.9,2,1,12,6,57,12,23,1,120,1.7,0.8,10,5,47.5,10,19.2,0.8,100
128002004,12830,002 Abbey B,002 Abbey B,Limerick City,RoI,5.7,0,1,4,7,15,28,11,12,80,0,1.3,5,8.8,18.8,35,13.8,15,100
128002005,12831,002 Abbey B,002 Abbey B,Limerick City,RoI,3.6,1,1,5,14,1,0,0,0,22,4.5,4.5,22.7,63.6,4.5,0,0,0,100
128002006,12832,002 Abbey B,002 Abbey B,Limerick City,RoI,4.8,1,2,4,10,51,24,6,2,108,0.9,1.9,3.7,9.3,47.2,22.2,5.6,1.9,100
128002007,12833,002 Abbey B,002 Abbey B,Limerick City,RoI,4.8,1,1,13,3,41,23,4,2,91,1.1,1.1,14.3,3.3,45.1,25.3,4.4,2.2,100
128002008,12834,002 Abbey B,002 Abbey B,Limerick City,RoI,5.6,0,1,3,13,12,19,21,11,84,0,1.2,3.6,15.5,14.3,22.6,25,13.1,100
128002009,12835,002 Abbey B,002 Abbey B,Limerick City,RoI,3.1,6,7,13,9,8,0,0,0,44,13.6,15.9,29.5,20.5,18.2,0,0,0,100
128002010,12836,002 Abbey B,002 Abbey B,Limerick City,RoI,5.4,0,0,6,3,28,24,18,1,83,0,0,7.2,3.6,33.7,28.9,21.7,1.2,100
128002011,12837,002 Abbey B,002 Abbey B,Limerick City,RoI,5.4,0,0,6,5,19,30,15,7,88,0,0,6.8,5.7,21.6,34.1,17,8,100
128003001,12838,003 Abbey C,003 Abbey C,Limerick City,RoI,3,2,28,19,5,16,2,3,1,85,2.4,32.9,22.4,5.9,18.8,2.4,3.5,1.2,100
128003002,12839,003 Abbey C,003 Abbey C,Limerick City,RoI,3.4,1,10,13,21,7,2,0,0,57,1.8,17.5,22.8,36.8,12.3,3.5,0,0,100
128003003,12840,003 Abbey C,003 Abbey C,Limerick City,RoI,3.7,2,7,22,11,28,8,0,0,86,2.3,8.1,25.6,12.8,32.6,9.3,0,0,100
128004001,12841,004 Abbey D,004 Abbey D,Limerick City,RoI,4.8,0,1,5,5,35,17,5,1,74,0,1.4,6.8,6.8,47.3,23,6.8,1.4,100
128004002,12842,004 Abbey D,004 Abbey D,Limerick City,RoI,3.9,0,9,24,11,21,7,3,0,78,0,11.5,30.8,14.1,26.9,9,3.8,0,100
128004003,12843,004 Abbey D,004 Abbey D,Limerick City,RoI,4.3,4,7,9,17,41,17,6,0,108,3.7,6.5,8.3,15.7,38,15.7,5.6,0,100
128004004,12844,004 Abbey D,004 Abbey D,Limerick City,RoI,4.8,0,2,7,9,32,18,8,2,84,0,2.4,8.3,10.7,38.1,21.4,9.5,2.4,100
128004005,12845,004 Abbey D,004 Abbey D,Limerick City,RoI,4.2,1,4,4,21,33,16,1,1,90,1.1,4.4,4.4,23.3,36.7,17.8,1.1,1.1,100
128004006,12846,004 Abbey D,004 Abbey D,Limerick City,RoI,4.3,1,10,12,16,20,21,2,0,84,1.2,11.9,14.3,19,23.8,25,2.4,0,100
128004007,12847,004 Abbey D,004 Abbey D,Limerick City,RoI,4.9,0,4,5,11,30,24,9,2,90,0,4.4,5.6,12.2,33.3,26.7,10,2.2,100
128005001,12848,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,4,1,4,30,7,14,6,5,0,67,1.5,6,44.8,10.4,20.9,9,7.5,0,100
128005002,12849,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,5.6,0,0,2,7,7,34,12,1,65,0,0,3.1,10.8,10.8,52.3,18.5,1.5,100
128005003,12850,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,5.7,0,5,3,9,13,23,17,18,92,0,5.4,3.3,9.8,14.1,25,18.5,19.6,100
128005004,12851,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,5.3,0,0,4,15,19,15,2,9,65,0,0,6.2,23.1,29.2,23.1,3.1,13.8,100
128005005,12852,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,6,0,1,3,7,5,26,28,10,83,0,1.2,3.6,8.4,6,31.3,33.7,12,100
128005006,12853,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,5.8,0,0,7,3,6,26,18,17,83,0,0,8.4,3.6,7.2,31.3,21.7,20.5,100
128005007,12854,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,6,0,1,4,3,8,18,22,11,69,0,1.4,5.8,4.3,11.6,26.1,31.9,15.9,100
128005008,12855,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,5.1,0,2,17,5,18,20,15,4,83,0,2.4,20.5,6,21.7,24.1,18.1,4.8,100
128005009,12856,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,6.5,0,1,1,1,4,22,17,21,69,0,1.4,1.4,1.4,5.8,31.9,24.6,30.4,100
128005010,12857,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,4.2,1,5,17,13,34,3,2,0,76,1.3,6.6,22.4,17.1,44.7,3.9,2.6,0,100
128005011,12858,005 Ballinacurra A,005 Ballinacurra A,Limerick City,RoI,3.2,1,16,36,21,10,1,0,0,88,1.1,18.2,40.9,23.9,11.4,1.1,0,0,100
128006001,12859,006 Ballinacurra B,006 Ballinacurra B,Limerick City,RoI,4.2,0,0,7,2,45,15,2,0,86,0,0,8.1,2.3,52.3,17.4,2.3,0,100
128006002,12860,006 Ballinacurra B,006 Ballinacurra B,Limerick City,RoI,5.1,0,1,2,1,20,37,8,2,79,0,1.3,2.5,1.3,25.3,46.8,10.1,2.5,100
128006003,12861,006 Ballinacurra B,006 Ballinacurra B,Limerick City,RoI,4.9,0,0,0,1,21,43,3,0,79,0,0,0,1.3,26.6,54.4,3.8,0,100
128006004,12862,006 Ballinacurra B,006 Ballinacurra B,Limerick City,RoI,5.7,0,0,1,5,25,29,20,4,86,0,0,1.2,5.8,29.1,33.7,23.3,4.7,100
128006005,12863,006 Ballinacurra B,006 Ballinacurra B,Limerick City,RoI,5.3,1,1,5,4,16,51,16,6,110,0.9,0.9,4.5,3.6,14.5,46.4,14.5,5.5,100
128006006,12864,006 Ballinacurra B,006 Ballinacurra B,Limerick City,RoI,6.3,1,0,0,3,14,40,25,18,102,1,0,0,2.9,13.7,39.2,24.5,17.6,100
128007001,12865,007 Ballynanty,007 Ballynanty,Limerick City,RoI,5.5,0,2,5,1,23,32,12,14,96,0,2.1,5.2,1,24,33.3,12.5,14.6,100
128007002,12866,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.4,1,5,17,17,30,13,3,2,89,1.1,5.6,19.1,19.1,33.7,14.6,3.4,2.2,100
128007003,12867,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.5,1,3,6,11,46,19,1,0,93,1.1,3.2,6.5,11.8,49.5,20.4,1.1,0,100
128007004,12868,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.6,0,2,15,5,36,24,4,1,93,0,2.2,16.1,5.4,38.7,25.8,4.3,1.1,100
128007005,12869,007 Ballynanty,007 Ballynanty,Limerick City,RoI,3.9,0,8,9,25,24,2,4,1,79,0,10.1,11.4,31.6,30.4,2.5,5.1,1.3,100
128007006,12870,007 Ballynanty,007 Ballynanty,Limerick City,RoI,5.7,0,0,2,3,11,38,14,3,74,0,0,2.7,4.1,14.9,51.4,18.9,4.1,100
128007007,12871,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.4,0,1,9,6,40,11,0,0,72,0,1.4,12.5,8.3,55.6,15.3,0,0,100
128007008,12872,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.3,5,10,18,10,54,18,5,1,125,4,8,14.4,8,43.2,14.4,4,0.8,100
128007009,12873,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.2,1,5,9,4,34,7,1,1,67,1.5,7.5,13.4,6,50.7,10.4,1.5,1.5,100
128007010,12874,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.1,2,1,21,4,39,7,2,1,84,2.4,1.2,25,4.8,46.4,8.3,2.4,1.2,100
128007011,12875,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4,0,0,5,1,14,3,0,0,27,0,0,18.5,3.7,51.9,11.1,0,0,100
128007012,12876,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.1,0,10,16,15,45,17,1,0,113,0,8.8,14.2,13.3,39.8,15,0.9,0,100
128007013,12877,007 Ballynanty,007 Ballynanty,Limerick City,RoI,4.3,0,2,7,9,34,7,3,0,69,0,2.9,10.1,13,49.3,10.1,4.3,0,100
128008001,12878,008 Castle A,008 Castle A,Limerick City,RoI,5.1,0,1,11,19,27,28,9,11,110,0,0.9,10,17.3,24.5,25.5,8.2,10,100
128008002,12879,008 Castle A,008 Castle A,Limerick City,RoI,5.1,0,2,11,8,17,27,14,5,89,0,2.2,12.4,9,19.1,30.3,15.7,5.6,100
128008003,12880,008 Castle A,008 Castle A,Limerick City,RoI,5.7,0,4,5,1,14,35,8,12,81,0,4.9,6.2,1.2,17.3,43.2,9.9,14.8,100
128008004,12881,008 Castle A,008 Castle A,Limerick City,RoI,5.7,0,1,5,8,29,33,27,8,114,0,0.9,4.4,7,25.4,28.9,23.7,7,100
128008005,12882,008 Castle A,008 Castle A,Limerick City,RoI,5.2,0,2,7,5,25,27,5,0,71,0,2.8,9.9,7,35.2,38,7,0,100
128009001,12883,009 Castle B,009 Castle B,Limerick City,RoI,4.7,0,5,5,20,18,19,8,4,85,0,5.9,5.9,23.5,21.2,22.4,9.4,4.7,100
128009002,12884,009 Castle B,009 Castle B,Limerick City,RoI,5.6,0,3,3,1,8,29,18,7,74,0,4.1,4.1,1.4,10.8,39.2,24.3,9.5,100
128009003,12885,009 Castle B,009 Castle B,Limerick City,RoI,4.5,0,4,5,21,6,11,5,7,65,0,6.2,7.7,32.3,9.2,16.9,7.7,10.8,100
128010001,12886,010 Castle C,010 Castle C,Limerick City,RoI,6.5,0,3,3,7,4,3,14,48,86,0,3.5,3.5,8.1,4.7,3.5,16.3,55.8,100
128010002,12887,010 Castle C,010 Castle C,Limerick City,RoI,6.2,0,2,0,10,6,19,24,19,82,0,2.4,0,12.2,7.3,23.2,29.3,23.2,100
128010003,12888,010 Castle C,010 Castle C,Limerick City,RoI,2.9,4,21,43,17,1,1,1,0,90,4.4,23.3,47.8,18.9,1.1,1.1,1.1,0,100
128010004,12889,010 Castle C,010 Castle C,Limerick City,RoI,5.5,0,4,9,7,11,20,7,18,79,0,5.1,11.4,8.9,13.9,25.3,8.9,22.8,100
128010005,12890,010 Castle C,010 Castle C,Limerick City,RoI,4.5,0,11,26,21,18,18,9,11,119,0,9.2,21.8,17.6,15.1,15.1,7.6,9.2,100
128011001,12891,011 Castle D,011 Castle D,Limerick City,RoI,5.9,4,5,4,6,7,13,27,31,102,3.9,4.9,3.9,5.9,6.9,12.7,26.5,30.4,100
128011002,12892,011 Castle D,011 Castle D,Limerick City,RoI,5.9,0,3,12,6,5,15,25,29,100,0,3,12,6,5,15,25,29,100
128011003,12893,011 Castle D,011 Castle D,Limerick City,RoI,5.8,0,0,18,2,5,8,6,37,81,0,0,22.2,2.5,6.2,9.9,7.4,45.7,100
128011004,12894,011 Castle D,011 Castle D,Limerick City,RoI,6.8,0,0,1,1,3,31,19,28,83,0,0,1.2,1.2,3.6,37.3,22.9,33.7,100
128011005,12895,011 Castle D,011 Castle D,Limerick City,RoI,6.8,0,1,1,4,4,25,41,31,107,0,0.9,0.9,3.7,3.7,23.4,38.3,29,100
128011006,12896,011 Castle D,011 Castle D,Limerick City,RoI,6.9,1,0,0,1,5,10,50,40,110,0.9,0,0,0.9,4.5,9.1,45.5,36.4,100
128011007,12897,011 Castle D,011 Castle D,Limerick City,RoI,6.6,1,1,0,3,3,15,18,41,87,1.1,1.1,0,3.4,3.4,17.2,20.7,47.1,100
128011008,12898,011 Castle D,011 Castle D,Limerick City,RoI,5.9,0,4,2,18,4,23,51,15,122,0,3.3,1.6,14.8,3.3,18.9,41.8,12.3,100
128012001,12899,012 Coolraine,012 Coolraine,Limerick City,RoI,5.6,1,7,9,3,9,20,11,21,83,1.2,8.4,10.8,3.6,10.8,24.1,13.3,25.3,100
128012002,12900,012 Coolraine,012 Coolraine,Limerick City,RoI,5.9,1,0,4,1,7,46,13,15,91,1.1,0,4.4,1.1,7.7,50.5,14.3,16.5,100
128012003,12901,012 Coolraine,012 Coolraine,Limerick City,RoI,5.9,0,0,3,5,16,53,24,10,114,0,0,2.6,4.4,14,46.5,21.1,8.8,100
128012004,12902,012 Coolraine,012 Coolraine,Limerick City,RoI,6,0,1,2,2,10,36,21,10,85,0,1.2,2.4,2.4,11.8,42.4,24.7,11.8,100
128012005,12903,012 Coolraine,012 Coolraine,Limerick City,RoI,6.3,0,0,1,3,8,31,15,18,78,0,0,1.3,3.8,10.3,39.7,19.2,23.1,100
128012006,12904,012 Coolraine,012 Coolraine,Limerick City,RoI,5.7,0,1,5,4,20,35,15,12,96,0,1,5.2,4.2,20.8,36.5,15.6,12.5,100
128012007,12905,012 Coolraine,012 Coolraine,Limerick City,RoI,5.9,0,0,2,0,12,40,10,8,75,0,0,2.7,0,16,53.3,13.3,10.7,100
128012008,12906,012 Coolraine,012 Coolraine,Limerick City,RoI,6.1,0,0,1,1,8,24,27,8,73,0,0,1.4,1.4,11,32.9,37,11,100
128013001,12907,013 Custom House,013 Custom House,Limerick City,RoI,2.8,3,8,21,11,2,1,1,0,53,5.7,15.1,39.6,20.8,3.8,1.9,1.9,0,100
128013002,12908,013 Custom House,013 Custom House,Limerick City,RoI,2.9,2,10,44,11,0,0,0,0,69,2.9,14.5,63.8,15.9,0,0,0,0,100
128013003,12909,013 Custom House,013 Custom House,Limerick City,RoI,2.5,27,38,26,32,10,0,0,1,144,18.8,26.4,18.1,22.2,6.9,0,0,0.7,100
128014001,12910,014 Dock A,014 Dock A,Limerick City,RoI,2.2,8,24,30,6,0,0,0,0,76,10.5,31.6,39.5,7.9,0,0,0,0,100
128014002,12911,014 Dock A,014 Dock A,Limerick City,RoI,2.3,2,26,29,6,3,0,1,0,81,2.5,32.1,35.8,7.4,3.7,0,1.2,0,100
128014003,12912,014 Dock A,014 Dock A,Limerick City,RoI,3.2,5,16,20,10,4,4,5,1,69,7.2,23.2,29,14.5,5.8,5.8,7.2,1.4,100
128014004,12913,014 Dock A,014 Dock A,Limerick City,RoI,3.9,3,9,9,15,26,7,0,1,74,4.1,12.2,12.2,20.3,35.1,9.5,0,1.4,100
128014007,12915,014 Dock A,014 Dock A,Limerick City,RoI,2.1,10,28,20,0,0,0,0,0,60,16.7,46.7,33.3,0,0,0,0,0,100
128014008,12916,014 Dock A,014 Dock A,Limerick City,RoI,2,4,47,34,1,1,0,0,0,103,3.9,45.6,33,1,1,0,0,0,100
128014009,12917,014 Dock A,014 Dock A,Limerick City,RoI,2.7,1,27,32,8,0,0,0,0,68,1.5,39.7,47.1,11.8,0,0,0,0,100
128014010,12918,014 Dock A,014 Dock A,Limerick City,RoI,2.2,2,28,33,2,0,0,0,0,75,2.7,37.3,44,2.7,0,0,0,0,100
128014011,12919,014 Dock A,014 Dock A,Limerick City,RoI,2.9,3,36,52,28,9,1,0,0,137,2.2,26.3,38,20.4,6.6,0.7,0,0,100
128015001,12920,015 Dock B,015 Dock B,Limerick City,RoI,4.3,1,11,15,16,22,18,11,1,102,1,10.8,14.7,15.7,21.6,17.6,10.8,1,100
128015002,12921,015 Dock B,015 Dock B,Limerick City,RoI,2.3,19,31,33,7,3,2,3,0,112,17,27.7,29.5,6.3,2.7,1.8,2.7,0,100
128015003,12922,015 Dock B,015 Dock B,Limerick City,RoI,3.5,8,20,15,15,10,13,3,1,88,9.1,22.7,17,17,11.4,14.8,3.4,1.1,100
128015004,12923,015 Dock B,015 Dock B,Limerick City,RoI,2.7,0,40,57,11,1,0,0,0,112,0,35.7,50.9,9.8,0.9,0,0,0,100
128015005,12924,015 Dock B,015 Dock B,Limerick City,RoI,3.5,5,30,20,12,15,9,3,3,100,5,30,20,12,15,9,3,3,100
128016001,12925,016 Dock C,016 Dock C,Limerick City,RoI,4.3,0,10,11,20,20,13,6,3,88,0,11.4,12.5,22.7,22.7,14.8,6.8,3.4,100
128016002,12926,016 Dock C,016 Dock C,Limerick City,RoI,4.3,11,13,14,11,9,15,11,15,107,10.3,12.1,13.1,10.3,8.4,14,10.3,14,100
128016003,12927,016 Dock C,016 Dock C,Limerick City,RoI,4.7,0,1,5,13,22,10,9,3,69,0,1.4,7.2,18.8,31.9,14.5,13,4.3,100
128016004,12928,016 Dock C,016 Dock C,Limerick City,RoI,4.1,5,17,8,22,7,18,11,6,101,5,16.8,7.9,21.8,6.9,17.8,10.9,5.9,100
128016005,12929,016 Dock C,016 Dock C,Limerick City,RoI,5.1,11,5,5,8,18,29,12,21,114,9.6,4.4,4.4,7,15.8,25.4,10.5,18.4,100
128017001,12930,017 Dock D,017 Dock D,Limerick City,RoI,3.8,0,2,19,8,12,4,4,0,54,0,3.7,35.2,14.8,22.2,7.4,7.4,0,100
128017002,12931,017 Dock D,017 Dock D,Limerick City,RoI,6,1,1,4,3,18,29,17,18,93,1.1,1.1,4.3,3.2,19.4,31.2,18.3,19.4,100
128017003,12932,017 Dock D,017 Dock D,Limerick City,RoI,5.1,6,9,4,5,6,24,14,15,88,6.8,10.2,4.5,5.7,6.8,27.3,15.9,17,100
128018001,12933,018 Farranshone,018 Farranshone,Limerick City,RoI,5,1,1,13,6,9,27,10,8,81,1.2,1.2,16,7.4,11.1,33.3,12.3,9.9,100
128018002,12934,018 Farranshone,018 Farranshone,Limerick City,RoI,5.6,1,1,5,2,13,25,18,17,90,1.1,1.1,5.6,2.2,14.4,27.8,20,18.9,100
128018003,12935,018 Farranshone,018 Farranshone,Limerick City,RoI,5.8,0,0,5,4,16,24,18,16,88,0,0,5.7,4.5,18.2,27.3,20.5,18.2,100
128018004,12936,018 Farranshone,018 Farranshone,Limerick City,RoI,6,0,1,3,2,12,37,27,15,102,0,1,2.9,2,11.8,36.3,26.5,14.7,100
128019001,12937,019 Galvone A,019 Galvone A,Limerick City,RoI,4.4,1,5,5,32,33,16,3,1,100,1,5,5,32,33,16,3,1,100
128019002,12938,019 Galvone A,019 Galvone A,Limerick City,RoI,3.8,4,10,10,18,16,10,0,0,70,5.7,14.3,14.3,25.7,22.9,14.3,0,0,100
128019003,12939,019 Galvone A,019 Galvone A,Limerick City,RoI,4.9,0,0,9,10,38,13,12,3,90,0,0,10,11.1,42.2,14.4,13.3,3.3,100
128019004,12940,019 Galvone A,019 Galvone A,Limerick City,RoI,5.2,2,0,2,6,30,31,17,2,97,2.1,0,2.1,6.2,30.9,32,17.5,2.1,100
128019005,12941,019 Galvone A,019 Galvone A,Limerick City,RoI,3.5,0,9,3,25,18,2,1,0,68,0,13.2,4.4,36.8,26.5,2.9,1.5,0,100
