Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Persons_In_Communal_Establishments_Establishments_2011,Persons_In_Communal_Establishments_Persons_2011
963,268068008,A268068008,2056,056 Finglas South C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
964,268068009,A268068009,2056,056 Finglas South C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
965,268069001,A268069001,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
966,268069002,A268069002,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
967,268069003,A268069003,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
968,268069004,A268069004,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
969,268069005,A268069005,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
970,268069006,A268069006,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
971,268069007,A268069007,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
972,268069008,A268069008,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
973,268069009,A268069009,2057,057 Finglas South D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
974,268070001,A268070001,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,1,8
975,268070002,A268070002,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
976,268070003,A268070003,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
977,268070004,A268070004,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
978,268070005,A268070005,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
979,268070006,A268070006,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
980,268070007,A268070007,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
981,268070008,A268070008,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,1,4
982,268070009,A268070009,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
983,268070010,A268070010,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
984,268070011,A268070011,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
985,268070012,A268070012,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
986,268070013,A268070013,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
987,268070014,A268070014,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
988,268070015,A268070015,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
989,268070016,A268070016,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
990,268070017,A268070017,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
991,268070018,A268070018,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
992,268070019,A268070019,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
993,268070020,A268070020,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
994,268070021,A268070021,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,0,0
995,268070022,A268070022,2058,058 Grace Park,Dublin City,Dublin,SE,Eastern and Midlands,5,104
996,268071001,A268071001,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
997,268071002,A268071002,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
998,268071003,A268071003,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,1,9
999,268071004,A268071004,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1000,268071005,A268071005,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1001,268071006,A268071006,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1002,268071007,A268071007,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,1,4
1003,268071008,A268071008,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1004,268071009,A268071009,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1005,268071010,A268071010,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1006,268071011,A268071011,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1007,268071012,A268071012,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1008,268071013,A268071013,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1009,268071014,A268071014,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1010,268071015,A268071015,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1011,268071016,A268071016,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1012,268071017,A268071017,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1013,268071018,A268071018,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1014,268071019,A268071019,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1015,268071020,A268071020,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1016,268071021,A268071021,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1017,268071022,A268071022,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1020,268071024,A268071024,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1021,268071025,A268071025,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1022,268071026,A268071026,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1023,268071027,A268071027,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1024,268071028,A268071028,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1025,268071029,A268071029,2059,059 Grange A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1026,268072001,A268072001,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1027,268072002,A268072002,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1028,268072003,A268072003,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1029,268072004,A268072004,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1030,268072005,A268072005,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1031,268072006,A268072006,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1032,268072007,A268072007,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1033,268072008,A268072008,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1034,268072009,A268072009,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1035,268072010,A268072010,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1036,268072011,A268072011,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1037,268072012,A268072012,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1040,268072014,A268072014,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1041,268072015,A268072015,2060,060 Grange B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1042,268073001,A268073001,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1043,268073002,A268073002,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1044,268073003,A268073003,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1045,268073004,A268073004,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1046,268073005,A268073005,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1047,268073006,A268073006,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,2,7
1048,268073007,A268073007,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1049,268073008,A268073008,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1050,268073009,A268073009,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1051,268073010,A268073010,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1052,268073011,A268073011,2061,061 Grange C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1053,268074001,A268074001,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1054,268074002,A268074002,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1055,268074003,A268074003,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1056,268074004,A268074004,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,4,20
1057,268074005,A268074005,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1058,268074006,A268074006,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1059,268074007,A268074007,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,1,2
1060,268074008,A268074008,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1061,268074009,A268074009,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1062,268074010,A268074010,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1063,268074011,A268074011,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1064,268074012,A268074012,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1065,268074013,A268074013,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1066,268074014,A268074014,2062,062 Grange D,Dublin City,Dublin,SE,Eastern and Midlands,4,33
1067,268075001,A268075001,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1068,268075002,A268075002,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1069,268075003,A268075003,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1070,268075004,A268075004,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1071,268075005,A268075005,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1072,268075006,A268075006,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1073,268075007,A268075007,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1074,268075008,A268075008,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1075,268075009,A268075009,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1076,268075010,A268075010,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1077,268075011,A268075011,2063,063 Grange E,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1078,268076001,A268076001,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1079,268076002,A268076002,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1080,268076003,A268076003,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,1,16
1081,268076004,A268076004,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1082,268076005,A268076005,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1083,268076006,A268076006,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1084,268076007,A268076007,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1085,268076008,A268076008,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1086,268076009,A268076009,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,2,18
1087,268076010,A268076010,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1088,268076011,A268076011,2064,064 Harmonstown A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1089,268077001,A268077001,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1090,268077002,A268077002,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1091,268077003,A268077003,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1092,268077004,A268077004,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1093,268077005,A268077005,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1094,268077006,A268077006,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1095,268077007,A268077007,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1096,268077008,A268077008,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1097,268077009,A268077009,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1098,268077010,A268077010,2065,065 Harmonstown B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1591,268078001,A268078001,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1592,268078002,A268078002,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1593,268078003,A268078003,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1594,268078004,A268078004,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1595,268078005,A268078005,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1596,268078006,A268078006,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1597,268078007,A268078007,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1598,268078008,A268078008,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1599,268078009,A268078009,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1600,268078010,A268078010,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1601,268078011,A268078011,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,1,3
1602,268078012,A268078012,2106,106 Inchicore A,Dublin City,Dublin,SE,Eastern and Midlands,2,32
1603,268079001,A268079001,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1604,268079002,A268079002,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1605,268079003,A268079003,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1606,268079004,A268079004,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1607,268079005,A268079005,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1608,268079006,A268079006,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1609,268079007,A268079007,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,1,79
1610,268079008,A268079008,2107,107 Inchicore B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1099,268080001,A268080001,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1100,268080002,A268080002,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1101,268080003,A268080003,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1102,268080004,A268080004,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1103,268080005,A268080005,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1104,268080006,A268080006,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1105,268080007,A268080007,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1106,268080008,A268080008,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1107,268080009,A268080009,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1108,268080010,A268080010,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,7,1806
1109,268080011,A268080011,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1110,268080012,A268080012,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1111,268080013,A268080013,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1112,268080014,A268080014,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1113,268080015,A268080015,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1114,268080016,A268080016,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1115,268080017,A268080017,2066,066 Inns Quay A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1116,268081001,A268081001,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1117,268081002,A268081002,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1118,268081003,A268081003,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1119,268081004,A268081004,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1120,268081005,A268081005,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,2,34
1121,268081006,A268081006,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1122,268081007,A268081007,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1123,268081008,A268081008,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,2,14
1124,268081009,A268081009,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1125,268081010,A268081010,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,1,3
1126,268081011,A268081011,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,1,11
1127,268081012,A268081012,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1128,268081013,A268081013,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1129,268081014,A268081014,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1130,268081015,A268081015,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,1,33
1131,268081016,A268081016,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1132,268081017,A268081017,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1133,268081018,A268081018,2067,067 Inns Quay B,Dublin City,Dublin,SE,Eastern and Midlands,1,117
1134,268082001,A268082001,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,1,3
1135,268082002,A268082002,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1136,268082003,A268082003,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1137,268082004,A268082004,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1138,268082005,A268082005,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,2,37
1139,268082006,A268082006,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1140,268082007,A268082007,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1141,268082008,A268082008,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1142,268082009,A268082009,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1143,268082010,A268082010,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,1,8
1144,268082011,A268082011,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,2,13
1145,268082012,A268082012,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1146,268082013,A268082013,2068,068 Inns Quay C,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1611,268083001,A268083001,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1612,268083002,A268083002,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1613,268083003,A268083003,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1614,268083004,A268083004,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1615,268083005,A268083005,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1616,268083006,A268083006,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1617,268083007,A268083007,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1618,268083008,A268083008,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
1619,268083009,A268083009,2108,108 Kilmainham A,Dublin City,Dublin,SE,Eastern and Midlands,0,0
